account_id,platform,date,balance,equity,floating_pnl,credit,margin_level
A9RFTMTTQL,MT5,2025-07-12,35476.0,35544.72,68.72,0,173.03
A9RFTMTTQL,MT5,2025-07-13,35402.69,35240.27,-162.42,0,247.92
A9RFTMTTQL,MT5,2025-07-14,35463.22,35601.04,-62.18,200,246.09
A9RFTMTTQL,MT5,2025-07-15,35595.31,35734.48,-60.83,200,256.54
A9RFTMTTQL,MT5,2025-07-16,35514.7,35606.38,-8.32,100,
A9RFTMTTQL,MT5,2025-07-17,35425.95,35760.42,134.47,200,143.57
A9RFTMTTQL,MT5,2025-07-18,35403.19,35587.2,84.01,100,107.44
A9RFTMTTQL,MT5,2025-07-19,35024.91,34988.15,-36.76,0,175.22
A9RFTMTTQL,MT5,2025-07-20,34805.5,34684.41,-121.09,0,198.81
A9RFTMTTQL,MT5,2025-07-21,34795.22,34757.34,-137.88,100,286.31
A9RFTMTTQL,MT5,2025-07-22,34706.54,35051.46,144.92,200,276.46
A9RFTMTTQL,MT5,2025-07-23,34621.27,34664.77,43.5,0,289.13
A9RFTMTTQL,MT5,2025-07-24,34945.25,35102.09,56.84,100,209.08
A9RFTMTTQL,MT5,2025-07-25,34776.48,34968.05,-8.43,200,286.53
A9RFTMTTQL,MT5,2025-07-26,35064.19,35231.03,166.84,0,241.46
A9RFTMTTQL,MT5,2025-07-27,35232.44,35107.7,-124.74,0,
A9RFTMTTQL,MT5,2025-07-28,35015.04,35047.84,32.8,0,109.65
A9RFTMTTQL,MT5,2025-07-29,35125.04,35084.78,-90.26,50,126.3
A9RFTMTTQL,MT5,2025-07-30,35121.99,35044.31,-77.68,0,220.34
A9RFTMTTQL,MT5,2025-07-31,34967.35,35023.42,-43.93,100,140.94
A9RFTMTTQL,MT5,2025-08-01,35224.63,35276.23,-148.4,200,139.6
A9RFTMTTQL,MT5,2025-08-02,35321.7,35358.41,-13.29,50,209.87
A9RFTMTTQL,MT5,2025-08-03,35251.16,35223.28,-27.88,0,298.19
A9RFTMTTQL,MT5,2025-08-04,35168.62,35117.41,-51.21,0,278.88
A9RFTMTTQL,MT5,2025-08-05,34958.38,35038.91,30.53,50,198.31
A9RFTMTTQL,MT5,2025-08-06,35038.62,35039.98,1.36,0,177.45
A9RFTMTTQL,MT5,2025-08-07,34796.9,34806.23,-40.67,50,115.63
A9RFTMTTQL,MT5,2025-08-08,35287.37,35368.2,30.83,50,279.96
A9RFTMTTQL,MT5,2025-08-09,35328.48,35355.52,-22.96,50,266.24
A9RFTMTTQL,MT5,2025-08-10,35315.17,35476.83,61.66,100,284.02
A9RFTMTTQL,MT5,2025-08-11,35800.41,35965.21,64.8,100,106.47
A9RFTMTTQL,MT5,2025-08-12,35755.25,35822.03,16.78,50,160.78
A9RFTMTTQL,MT5,2025-08-13,35682.06,35822.43,140.37,0,233.7
AN92XF8E8L,MT5,2025-07-10,35344.83,35505.87,61.04,100,139.09
AN92XF8E8L,MT5,2025-07-11,35341.72,35530.91,89.19,100,134.68
AN92XF8E8L,MT5,2025-07-12,35367.81,35490.57,72.76,50,158.53
AN92XF8E8L,MT5,2025-07-13,35219.04,35327.41,58.37,50,219.32
AN92XF8E8L,MT5,2025-07-14,35069.79,34996.13,-73.66,0,148.15
AN92XF8E8L,MT5,2025-07-15,34875.33,35220.86,145.53,200,294.83
AN92XF8E8L,MT5,2025-07-16,34931.11,34937.84,-93.27,100,
AN92XF8E8L,MT5,2025-07-17,35105.0,35149.61,44.61,0,265.0
AN92XF8E8L,MT5,2025-07-18,35081.47,35167.22,85.75,0,254.95
AN92XF8E8L,MT5,2025-07-19,35402.78,35400.34,-2.44,0,288.72
AN92XF8E8L,MT5,2025-07-20,35501.74,35682.47,-19.27,200,191.14
AN92XF8E8L,MT5,2025-07-21,35408.95,35366.48,-42.47,0,273.75
AN92XF8E8L,MT5,2025-07-22,35491.34,35584.29,-107.05,200,235.83
AN92XF8E8L,MT5,2025-07-23,35357.34,35618.35,61.01,200,252.87
AN92XF8E8L,MT5,2025-07-24,34944.74,35034.11,-10.63,100,274.63
AN92XF8E8L,MT5,2025-07-25,35039.16,35005.64,-83.52,50,
AN92XF8E8L,MT5,2025-07-26,35427.87,35345.3,-82.57,0,237.62
AN92XF8E8L,MT5,2025-07-27,35125.68,35135.35,-90.33,100,148.33
AN92XF8E8L,MT5,2025-07-28,35024.58,35363.38,138.8,200,183.87
AN92XF8E8L,MT5,2025-07-29,34935.68,34887.92,-97.76,50,270.06
AN92XF8E8L,MT5,2025-07-30,34804.01,34918.86,64.85,50,272.81
AN92XF8E8L,MT5,2025-07-31,34883.08,35020.17,37.09,100,241.71
AN92XF8E8L,MT5,2025-08-01,34974.4,34965.07,-9.33,0,122.68
AN92XF8E8L,MT5,2025-08-02,34952.91,34955.99,3.08,0,254.1
AN92XF8E8L,MT5,2025-08-03,34585.76,34683.11,97.35,0,
AN92XF8E8L,MT5,2025-08-04,34667.32,34773.91,56.59,50,145.56
AN92XF8E8L,MT5,2025-08-05,34455.61,34326.4,-129.21,0,
AN92XF8E8L,MT5,2025-08-06,34691.61,34903.19,11.58,200,200.81
AN92XF8E8L,MT5,2025-08-07,34732.09,34786.41,54.32,0,198.72
AN92XF8E8L,MT5,2025-08-08,34549.77,34605.13,5.36,50,144.68
AN92XF8E8L,MT5,2025-08-09,34332.72,34209.52,-123.2,0,
AN92XF8E8L,MT5,2025-08-10,34440.67,34521.05,-19.62,100,191.85
AN92XF8E8L,MT5,2025-08-11,34327.22,34358.89,31.67,0,
AN92XF8E8L,MT5,2025-08-12,34142.35,34385.49,43.14,200,138.17
AN92XF8E8L,MT5,2025-08-13,34080.33,34400.63,120.3,200,215.54
A0OXFQ8MYX,cTrader,2025-07-10,19074.7,19248.73,-25.97,200,121.55
A0OXFQ8MYX,cTrader,2025-07-11,19092.85,19052.25,-40.6,0,206.74
A0OXFQ8MYX,cTrader,2025-07-12,19297.17,19263.74,-33.43,0,95.29
A0OXFQ8MYX,cTrader,2025-07-13,19398.63,19447.5,48.87,0,150.11
A0OXFQ8MYX,cTrader,2025-07-14,19806.14,19939.77,83.63,50,95.96
A0OXFQ8MYX,cTrader,2025-07-15,19634.03,19722.33,38.3,50,155.18
A0OXFQ8MYX,cTrader,2025-07-16,19737.93,19834.17,-3.76,100,237.42
A0OXFQ8MYX,cTrader,2025-07-17,20083.99,20245.14,-38.85,200,182.31
A0OXFQ8MYX,cTrader,2025-07-18,20280.94,20409.53,28.59,100,259.34
A0OXFQ8MYX,cTrader,2025-07-19,20350.65,20377.91,-22.74,50,215.12
A0OXFQ8MYX,cTrader,2025-07-20,20288.24,20489.15,0.91,200,263.04
A0OXFQ8MYX,cTrader,2025-07-21,19832.73,19906.77,74.04,0,
A0OXFQ8MYX,cTrader,2025-07-22,20152.47,20294.34,91.87,50,202.51
A0OXFQ8MYX,cTrader,2025-07-23,20013.37,20005.97,-7.4,0,
A0OXFQ8MYX,cTrader,2025-07-24,20143.39,20166.94,-26.45,50,96.69
A0OXFQ8MYX,cTrader,2025-07-25,20169.6,20256.87,37.27,50,221.31
A0OXFQ8MYX,cTrader,2025-07-26,20465.51,20528.82,-36.69,100,214.29
A0OXFQ8MYX,cTrader,2025-07-27,20323.43,20530.6,7.17,200,182.19
A0OXFQ8MYX,cTrader,2025-07-28,20413.68,20468.11,54.43,0,159.89
A0OXFQ8MYX,cTrader,2025-07-29,20248.04,20287.09,-10.95,50,227.55
A0OXFQ8MYX,cTrader,2025-07-30,20476.54,20648.25,-28.29,200,156.11
A0OXFQ8MYX,cTrader,2025-07-31,20509.58,20491.88,-17.7,0,
A0OXFQ8MYX,cTrader,2025-08-01,20085.56,20028.63,-56.93,0,289.98
A0OXFQ8MYX,cTrader,2025-08-02,19726.19,19757.55,31.36,0,221.36
A0OXFQ8MYX,cTrader,2025-08-03,19996.02,19998.29,2.27,0,263.21
A0OXFQ8MYX,cTrader,2025-08-04,19638.75,19846.93,8.18,200,236.18
A0OXFQ8MYX,cTrader,2025-08-05,19545.27,19644.13,-1.14,100,261.44
A0OXFQ8MYX,cTrader,2025-08-06,19498.37,19464.52,-33.85,0,231.22
A0OXFQ8MYX,cTrader,2025-08-07,19455.65,19507.51,51.86,0,114.46
A0OXFQ8MYX,cTrader,2025-08-08,19270.99,19316.6,-4.39,50,109.47
A0OXFQ8MYX,cTrader,2025-08-09,19380.04,19566.15,-13.89,200,108.13
A0OXFQ8MYX,cTrader,2025-08-10,19135.04,19310.54,-24.5,200,281.25
A0OXFQ8MYX,cTrader,2025-08-11,19431.79,19489.27,57.48,0,158.82
A0OXFQ8MYX,cTrader,2025-08-12,19452.33,19428.32,-24.01,0,168.93
A0OXFQ8MYX,cTrader,2025-08-13,19361.32,19378.9,17.58,0,231.34
AIYKID91ZD,MT5,2025-07-10,46968.12,47088.6,-79.52,200,183.6
AIYKID91ZD,MT5,2025-07-11,47089.71,47121.05,-18.66,50,173.97
AIYKID91ZD,MT5,2025-07-12,47236.36,47329.9,-106.46,200,123.76
AIYKID91ZD,MT5,2025-07-13,47443.32,47407.7,-35.62,0,100.56
AIYKID91ZD,MT5,2025-07-14,47433.55,47364.79,-118.76,50,209.76
AIYKID91ZD,MT5,2025-07-15,47439.37,47478.32,-61.05,100,129.48
AIYKID91ZD,MT5,2025-07-16,47258.21,47515.48,257.27,0,281.84
AIYKID91ZD,MT5,2025-07-17,47427.1,47413.2,-13.9,0,137.76
AIYKID91ZD,MT5,2025-07-18,47482.07,47749.68,67.61,200,193.32
AIYKID91ZD,MT5,2025-07-19,47288.26,47590.35,102.09,200,110.97
AIYKID91ZD,MT5,2025-07-20,47556.37,47904.11,247.74,100,191.83
AIYKID91ZD,MT5,2025-07-21,47635.48,47656.32,20.84,0,170.79
AIYKID91ZD,MT5,2025-07-22,47894.93,47891.56,-53.37,50,266.24
AIYKID91ZD,MT5,2025-07-23,47830.68,48076.08,145.4,100,197.04
AIYKID91ZD,MT5,2025-07-24,47403.52,47657.66,54.14,200,227.82
AIYKID91ZD,MT5,2025-07-25,47529.24,47629.68,0.44,100,157.54
AIYKID91ZD,MT5,2025-07-26,47705.65,47578.68,-126.97,0,172.79
AIYKID91ZD,MT5,2025-07-27,47752.5,47945.83,-6.67,200,96.19
AIYKID91ZD,MT5,2025-07-28,47517.69,47833.81,116.12,200,237.1
AIYKID91ZD,MT5,2025-07-29,47625.37,47564.3,-61.07,0,202.03
AIYKID91ZD,MT5,2025-07-30,47709.01,47709.52,-99.49,100,244.6
AIYKID91ZD,MT5,2025-07-31,47751.54,47944.13,142.59,50,231.0
AIYKID91ZD,MT5,2025-08-01,47719.51,47611.53,-107.98,0,227.47
AIYKID91ZD,MT5,2025-08-02,47896.99,48053.54,56.55,100,103.43
AIYKID91ZD,MT5,2025-08-03,47936.0,48187.08,151.08,100,134.45
AIYKID91ZD,MT5,2025-08-04,47926.44,48028.46,52.02,50,293.59
AIYKID91ZD,MT5,2025-08-05,47961.04,48216.41,55.37,200,119.69
AIYKID91ZD,MT5,2025-08-06,47715.24,47647.1,-68.14,0,229.89
AIYKID91ZD,MT5,2025-08-07,47950.92,48173.9,122.98,100,215.39
AIYKID91ZD,MT5,2025-08-08,48545.54,48420.72,-124.82,0,91.49
AIYKID91ZD,MT5,2025-08-09,48222.37,48448.79,26.42,200,190.47
AIYKID91ZD,MT5,2025-08-10,48082.9,48249.76,-33.14,200,236.65
AIYKID91ZD,MT5,2025-08-11,48085.37,48004.64,-80.73,0,124.0
AIYKID91ZD,MT5,2025-08-12,48005.82,48142.85,37.03,100,147.06
AIYKID91ZD,MT5,2025-08-13,47843.84,47899.29,55.45,0,104.88
AU2GC5WI6F,cTrader,2025-07-10,41499.54,41566.77,67.23,0,248.27
AU2GC5WI6F,cTrader,2025-07-11,41354.57,41354.7,0.13,0,220.0
AU2GC5WI6F,cTrader,2025-07-12,41269.42,41385.92,66.5,50,274.08
AU2GC5WI6F,cTrader,2025-07-13,41496.22,41339.37,-156.85,0,170.06
AU2GC5WI6F,cTrader,2025-07-14,41773.69,41892.28,68.59,50,169.92
AU2GC5WI6F,cTrader,2025-07-15,41591.39,41735.83,44.44,100,266.55
AU2GC5WI6F,cTrader,2025-07-16,41782.7,41883.67,100.97,0,
AU2GC5WI6F,cTrader,2025-07-17,41431.63,41536.81,5.18,100,269.87
AU2GC5WI6F,cTrader,2025-07-18,41614.91,41746.37,-68.54,200,168.07
AU2GC5WI6F,cTrader,2025-07-19,41607.63,41782.84,75.21,100,240.24
AU2GC5WI6F,cTrader,2025-07-20,41202.57,41289.62,-112.95,200,249.06
AU2GC5WI6F,cTrader,2025-07-21,41441.54,41496.31,54.77,0,189.19
AU2GC5WI6F,cTrader,2025-07-22,41257.98,41374.77,116.79,0,260.9
AU2GC5WI6F,cTrader,2025-07-23,41175.04,41266.61,41.57,50,276.08
AU2GC5WI6F,cTrader,2025-07-24,41188.66,41345.6,-43.06,200,297.92
AU2GC5WI6F,cTrader,2025-07-25,41289.22,41441.32,52.1,100,237.91
AU2GC5WI6F,cTrader,2025-07-26,41442.58,41720.12,77.54,200,171.15
AU2GC5WI6F,cTrader,2025-07-27,41544.24,41337.42,-206.82,0,166.13
AU2GC5WI6F,cTrader,2025-07-28,41395.98,41499.13,53.15,50,112.96
AU2GC5WI6F,cTrader,2025-07-29,41341.93,41603.56,61.63,200,213.09
AU2GC5WI6F,cTrader,2025-07-30,41293.35,41396.74,53.39,50,222.38
AU2GC5WI6F,cTrader,2025-07-31,41755.6,41943.6,88.0,100,102.67
AU2GC5WI6F,cTrader,2025-08-01,41898.1,41843.58,-54.52,0,272.39
AU2GC5WI6F,cTrader,2025-08-02,41832.77,41927.03,-105.74,200,281.01
AU2GC5WI6F,cTrader,2025-08-03,42026.38,42238.91,212.53,0,157.79
AU2GC5WI6F,cTrader,2025-08-04,41809.06,41836.68,-22.38,50,246.48
AU2GC5WI6F,cTrader,2025-08-05,42087.42,42190.16,-97.26,200,249.39
AU2GC5WI6F,cTrader,2025-08-06,42232.44,42345.63,113.19,0,244.92
AU2GC5WI6F,cTrader,2025-08-07,42077.26,42169.78,-7.48,100,165.75
AU2GC5WI6F,cTrader,2025-08-08,41939.52,42121.71,132.19,50,212.73
AU2GC5WI6F,cTrader,2025-08-09,41648.08,41746.77,48.69,50,128.4
AU2GC5WI6F,cTrader,2025-08-10,41594.45,41762.99,168.54,0,288.53
AU2GC5WI6F,cTrader,2025-08-11,41546.44,41622.06,75.62,0,277.45
AU2GC5WI6F,cTrader,2025-08-12,41539.75,41628.79,-10.96,100,281.18
AU2GC5WI6F,cTrader,2025-08-13,41654.77,41738.96,34.19,50,247.09
AC89K8YQK9,cTrader,2025-07-10,44360.66,44437.72,27.06,50,
AC89K8YQK9,cTrader,2025-07-11,44393.32,44485.09,-108.23,200,137.25
AC89K8YQK9,cTrader,2025-07-12,44758.57,44696.88,-61.69,0,207.46
AC89K8YQK9,cTrader,2025-07-13,44852.11,44993.61,-58.5,200,273.12
AC89K8YQK9,cTrader,2025-07-14,44683.1,44809.84,26.74,100,148.46
AC89K8YQK9,cTrader,2025-07-15,44831.59,45075.72,44.13,200,82.55
AC89K8YQK9,cTrader,2025-07-16,44904.05,45035.71,81.66,50,131.07
AC89K8YQK9,cTrader,2025-07-17,44608.12,44889.29,81.17,200,110.12
AC89K8YQK9,cTrader,2025-07-18,44590.19,44495.42,-94.77,0,198.12
AC89K8YQK9,cTrader,2025-07-19,44481.99,44428.35,-53.64,0,112.59
AC89K8YQK9,cTrader,2025-07-20,44554.55,44871.71,117.16,200,277.97
AC89K8YQK9,cTrader,2025-07-21,44777.78,44802.6,-75.18,100,207.22
AC89K8YQK9,cTrader,2025-07-22,44704.02,44739.31,35.29,0,238.18
AC89K8YQK9,cTrader,2025-07-23,44657.53,44616.73,-40.8,0,246.61
AC89K8YQK9,cTrader,2025-07-24,44948.28,44984.3,-63.98,100,187.1
AC89K8YQK9,cTrader,2025-07-25,44808.87,44667.93,-140.94,0,116.99
AC89K8YQK9,cTrader,2025-07-26,44696.55,44903.69,7.14,200,126.48
AC89K8YQK9,cTrader,2025-07-27,44760.74,44570.7,-190.04,0,219.33
AC89K8YQK9,cTrader,2025-07-28,44713.99,44974.38,210.39,50,135.57
AC89K8YQK9,cTrader,2025-07-29,44399.12,44554.14,105.02,50,245.94
AC89K8YQK9,cTrader,2025-07-30,44560.91,44789.85,28.94,200,264.21
AC89K8YQK9,cTrader,2025-07-31,44677.02,44554.77,-122.25,0,107.13
AC89K8YQK9,cTrader,2025-08-01,44617.4,44925.74,208.34,100,94.34
AC89K8YQK9,cTrader,2025-08-02,44566.86,44668.36,-98.5,200,217.48
AC89K8YQK9,cTrader,2025-08-03,44366.12,44476.28,60.16,50,265.92
AC89K8YQK9,cTrader,2025-08-04,44499.76,44582.39,-117.37,200,91.69
AC89K8YQK9,cTrader,2025-08-05,44483.61,44550.03,-33.58,100,175.52
AC89K8YQK9,cTrader,2025-08-06,44752.58,44940.86,-11.72,200,184.35
AC89K8YQK9,cTrader,2025-08-07,44536.21,44603.48,67.27,0,155.8
AC89K8YQK9,cTrader,2025-08-08,44496.82,44217.51,-279.31,0,
AC89K8YQK9,cTrader,2025-08-09,44469.42,44507.11,-12.31,50,
AC89K8YQK9,cTrader,2025-08-10,44160.06,44123.41,-36.65,0,183.51
AC89K8YQK9,cTrader,2025-08-11,44460.45,44422.35,-138.1,100,101.24
AC89K8YQK9,cTrader,2025-08-12,44179.74,44376.37,-3.37,200,146.27
AC89K8YQK9,cTrader,2025-08-13,44131.68,44265.81,84.13,50,237.64
AU9K9XJUY0,MT5,2025-07-10,30097.51,30326.34,28.83,200,239.04
AU9K9XJUY0,MT5,2025-07-11,30018.89,30298.47,79.58,200,294.72
AU9K9XJUY0,MT5,2025-07-12,30186.71,30139.68,-47.03,0,294.83
AU9K9XJUY0,MT5,2025-07-13,30117.75,30219.07,1.32,100,100.07
AU9K9XJUY0,MT5,2025-07-14,30500.38,30771.41,71.03,200,84.06
AU9K9XJUY0,MT5,2025-07-15,30685.52,30846.62,111.1,50,171.46
AU9K9XJUY0,MT5,2025-07-16,30765.37,30725.71,-89.66,50,179.38
AU9K9XJUY0,MT5,2025-07-17,30466.08,30407.37,-58.71,0,200.14
AU9K9XJUY0,MT5,2025-07-18,30101.88,30194.23,-7.65,100,192.19
AU9K9XJUY0,MT5,2025-07-19,29804.97,29877.36,22.39,50,84.38
AU9K9XJUY0,MT5,2025-07-20,29693.76,29831.38,-62.38,200,282.94
AU9K9XJUY0,MT5,2025-07-21,29862.98,29843.61,-69.37,50,139.63
AU9K9XJUY0,MT5,2025-07-22,30009.08,30217.64,8.56,200,261.08
AU9K9XJUY0,MT5,2025-07-23,29623.35,29621.16,-2.19,0,
AU9K9XJUY0,MT5,2025-07-24,29506.49,29622.69,66.2,50,295.44
AU9K9XJUY0,MT5,2025-07-25,29406.41,29543.05,136.64,0,256.09
AU9K9XJUY0,MT5,2025-07-26,29332.2,29427.63,95.43,0,103.79
AU9K9XJUY0,MT5,2025-07-27,29274.5,29272.46,-52.04,50,274.29
AU9K9XJUY0,MT5,2025-07-28,29242.55,29333.65,-108.9,200,272.3
AU9K9XJUY0,MT5,2025-07-29,29439.1,29464.08,-25.02,50,108.15
AU9K9XJUY0,MT5,2025-07-30,29412.75,29540.29,27.54,100,
AU9K9XJUY0,MT5,2025-07-31,29464.2,29403.23,-60.97,0,289.76
AU9K9XJUY0,MT5,2025-08-01,29828.19,29884.17,5.98,50,202.03
AU9K9XJUY0,MT5,2025-08-02,29785.4,29865.11,79.71,0,294.25
AU9K9XJUY0,MT5,2025-08-03,29716.62,29744.26,27.64,0,207.59
AU9K9XJUY0,MT5,2025-08-04,29351.27,29466.75,15.48,100,135.01
AU9K9XJUY0,MT5,2025-08-05,29239.51,29133.57,-105.94,0,111.25
AU9K9XJUY0,MT5,2025-08-06,29038.51,29070.75,32.24,0,129.97
AU9K9XJUY0,MT5,2025-08-07,29094.64,29194.4,-0.24,100,142.63
AU9K9XJUY0,MT5,2025-08-08,29043.95,29033.72,-10.23,0,
AU9K9XJUY0,MT5,2025-08-09,29358.99,29427.08,-31.91,100,211.87
AU9K9XJUY0,MT5,2025-08-10,29611.76,29519.93,-91.83,0,160.58
AU9K9XJUY0,MT5,2025-08-11,29397.99,29592.07,94.08,100,202.08
AU9K9XJUY0,MT5,2025-08-12,29703.66,29738.67,-14.99,50,119.25
AU9K9XJUY0,MT5,2025-08-13,29660.28,29841.05,80.77,100,
AWWYZX4W6X,cTrader,2025-07-10,42826.89,42808.97,-67.92,50,122.71
AWWYZX4W6X,cTrader,2025-07-11,43209.4,43218.71,9.31,0,288.78
AWWYZX4W6X,cTrader,2025-07-12,43409.04,43370.7,-38.34,0,190.58
AWWYZX4W6X,cTrader,2025-07-13,43592.88,43579.82,-113.06,100,167.87
AWWYZX4W6X,cTrader,2025-07-14,43586.41,43482.98,-103.43,0,209.93
AWWYZX4W6X,cTrader,2025-07-15,43915.39,43920.73,-94.66,100,95.93
AWWYZX4W6X,cTrader,2025-07-16,43984.02,44103.23,-80.79,200,98.09
AWWYZX4W6X,cTrader,2025-07-17,43861.3,44041.61,130.31,50,185.55
AWWYZX4W6X,cTrader,2025-07-18,43451.81,43583.13,-68.68,200,264.5
AWWYZX4W6X,cTrader,2025-07-19,43583.59,43545.88,-37.71,0,241.36
AWWYZX4W6X,cTrader,2025-07-20,44020.74,44015.32,-105.42,100,232.62
AWWYZX4W6X,cTrader,2025-07-21,43622.96,43674.05,51.09,0,138.33
AWWYZX4W6X,cTrader,2025-07-22,43709.07,43766.91,57.84,0,
AWWYZX4W6X,cTrader,2025-07-23,43423.97,43479.15,55.18,0,181.02
AWWYZX4W6X,cTrader,2025-07-24,43351.86,43290.72,-61.14,0,173.42
AWWYZX4W6X,cTrader,2025-07-25,43081.94,43098.22,-33.72,50,173.27
AWWYZX4W6X,cTrader,2025-07-26,43075.57,43176.39,100.82,0,217.09
AWWYZX4W6X,cTrader,2025-07-27,42966.21,43057.44,41.23,50,280.28
AWWYZX4W6X,cTrader,2025-07-28,43145.13,43243.83,-1.3,100,244.5
AWWYZX4W6X,cTrader,2025-07-29,42733.36,42888.6,-44.76,200,
AWWYZX4W6X,cTrader,2025-07-30,42429.28,42443.83,14.55,0,85.63
AWWYZX4W6X,cTrader,2025-07-31,42546.7,42633.93,37.23,50,116.64
AWWYZX4W6X,cTrader,2025-08-01,42805.95,43066.54,210.59,50,127.35
AWWYZX4W6X,cTrader,2025-08-02,42962.25,43066.93,4.68,100,238.23
AWWYZX4W6X,cTrader,2025-08-03,42813.67,42840.44,26.77,0,151.94
AWWYZX4W6X,cTrader,2025-08-04,42984.68,43156.63,171.95,0,202.72
AWWYZX4W6X,cTrader,2025-08-05,42828.13,42896.08,-32.05,100,229.36
AWWYZX4W6X,cTrader,2025-08-06,42926.07,42910.0,-16.07,0,178.0
AWWYZX4W6X,cTrader,2025-08-07,43132.6,43392.55,59.95,200,267.77
AWWYZX4W6X,cTrader,2025-08-08,43213.55,43175.22,-138.33,100,80.7
AWWYZX4W6X,cTrader,2025-08-09,43048.58,43157.18,8.6,100,214.75
AWWYZX4W6X,cTrader,2025-08-10,43148.27,43222.82,74.55,0,224.93
AWWYZX4W6X,cTrader,2025-08-11,43302.1,43343.1,-9.0,50,175.79
AWWYZX4W6X,cTrader,2025-08-12,43774.99,43951.35,126.36,50,96.07
AWWYZX4W6X,cTrader,2025-08-13,43401.0,43528.64,127.64,0,293.69
AET8T63J3R,cTrader,2025-07-10,6334.08,6544.06,9.98,200,209.87
AET8T63J3R,cTrader,2025-07-11,6426.35,6439.61,13.26,0,279.31
AET8T63J3R,cTrader,2025-07-12,6503.99,6499.59,-4.4,0,
AET8T63J3R,cTrader,2025-07-13,6746.89,6843.41,-3.48,100,
AET8T63J3R,cTrader,2025-07-14,7148.64,7249.7,1.06,100,170.01
AET8T63J3R,cTrader,2025-07-15,7167.99,7226.76,8.77,50,120.45
AET8T63J3R,cTrader,2025-07-16,7084.28,7278.78,-5.5,200,288.75
AET8T63J3R,cTrader,2025-07-17,7115.85,7098.09,-17.76,0,291.83
AET8T63J3R,cTrader,2025-07-18,6881.01,6941.24,10.23,50,156.62
AET8T63J3R,cTrader,2025-07-19,6944.24,7047.71,3.47,100,109.6
AET8T63J3R,cTrader,2025-07-20,6456.1,6450.12,-5.98,0,278.61
AET8T63J3R,cTrader,2025-07-21,6243.07,6344.34,1.27,100,202.12
AET8T63J3R,cTrader,2025-07-22,6304.34,6493.9,-10.44,200,266.47
AET8T63J3R,cTrader,2025-07-23,6447.68,6453.17,5.49,0,116.94
AET8T63J3R,cTrader,2025-07-24,6485.85,6479.48,-6.37,0,127.18
AET8T63J3R,cTrader,2025-07-25,5956.77,6012.05,5.28,50,276.84
AET8T63J3R,cTrader,2025-07-26,5993.19,6123.58,30.39,100,198.54
AET8T63J3R,cTrader,2025-07-27,5976.58,6001.11,24.53,0,240.65
AET8T63J3R,cTrader,2025-07-28,5635.39,5706.21,20.82,50,80.75
AET8T63J3R,cTrader,2025-07-29,5657.11,5666.35,9.24,0,125.01
AET8T63J3R,cTrader,2025-07-30,5453.67,5558.56,4.89,100,289.16
AET8T63J3R,cTrader,2025-07-31,5518.6,5716.41,-2.19,200,240.96
AET8T63J3R,cTrader,2025-08-01,5526.61,5506.94,-19.67,0,147.88
AET8T63J3R,cTrader,2025-08-02,5420.01,5616.41,-3.6,200,292.93
AET8T63J3R,cTrader,2025-08-03,5330.39,5349.17,18.78,0,84.92
AET8T63J3R,cTrader,2025-08-04,5296.13,5344.24,-1.89,50,198.38
AET8T63J3R,cTrader,2025-08-05,5177.6,5219.45,-8.15,50,109.98
AET8T63J3R,cTrader,2025-08-06,5244.07,5241.43,-2.64,0,82.45
AET8T63J3R,cTrader,2025-08-07,5321.84,5330.13,8.29,0,299.31
AET8T63J3R,cTrader,2025-08-08,5097.39,5304.44,7.05,200,180.26
AET8T63J3R,cTrader,2025-08-09,5005.96,5010.55,4.59,0,
AET8T63J3R,cTrader,2025-08-10,4785.01,4774.91,-10.1,0,126.19
AET8T63J3R,cTrader,2025-08-11,4846.82,4896.09,-0.73,50,166.67
AET8T63J3R,cTrader,2025-08-12,5154.33,5349.26,-5.07,200,84.06
AET8T63J3R,cTrader,2025-08-13,5178.38,5374.46,-3.92,200,
A8F840982N,cTrader,2025-07-10,21608.97,21858.18,49.21,200,245.54
A8F840982N,cTrader,2025-07-11,22027.65,22200.57,-27.08,200,235.11
A8F840982N,cTrader,2025-07-12,22027.28,22057.45,30.17,0,157.78
A8F840982N,cTrader,2025-07-13,21900.59,22010.33,109.74,0,249.71
A8F840982N,cTrader,2025-07-14,21810.26,22048.86,38.6,200,254.72
A8F840982N,cTrader,2025-07-15,21567.89,21654.65,36.76,50,227.25
A8F840982N,cTrader,2025-07-16,21568.87,21563.39,-55.48,50,155.78
A8F840982N,cTrader,2025-07-17,21696.26,21868.74,-27.52,200,227.77
A8F840982N,cTrader,2025-07-18,21922.03,22047.89,25.86,100,101.33
A8F840982N,cTrader,2025-07-19,21713.04,21806.92,43.88,50,296.99
A8F840982N,cTrader,2025-07-20,21623.89,21712.79,-11.1,100,198.66
A8F840982N,cTrader,2025-07-21,21522.71,21492.51,-30.2,0,263.31
A8F840982N,cTrader,2025-07-22,21739.79,21817.55,27.76,50,238.89
A8F840982N,cTrader,2025-07-23,22079.31,22219.96,40.65,100,
A8F840982N,cTrader,2025-07-24,22324.88,22427.59,2.71,100,120.53
A8F840982N,cTrader,2025-07-25,22710.14,22712.75,2.61,0,275.78
A8F840982N,cTrader,2025-07-26,22818.47,22802.39,-16.08,0,255.8
A8F840982N,cTrader,2025-07-27,23248.13,23473.98,125.85,100,228.94
