trade_id,platform,account_id,client_external_id,symbol,side,volume,open_time,close_time,open_price,close_price,commission,realized_pnl,book_flag,counterparty,quote_currency,status
TQOROI5J8YI,MT5,APJA1WJ0TP,EXT00007,XAUUSD.m,BUY,500.0,2025-07-18T07:25:56Z,2025-08-02T18:24:15Z,904.52718,903.25395,-10.0,47353.04,A,LP_MAIN,GBP,CLOSED
TKODWH8N92T,MT5,AY6452H2ZQ,EXT00011,BTCUSD.m,sell,5.0,2025-08-11T07:04:19Z,2025-08-12T01:26:34Z,2468.00542,2474.6385,2.0,262.39,A,B2Prime,USD,CLOSED
TQAQ3K8A7RV,MT5,A1SWJCKJLT,EXT00012,GBPUSD,SELL,10.0,2025-08-04T22:29:54Z,2025-08-11T16:16:53Z,286.49983,287.0177,-3.0,32.52,A,B2Prime,USD,CLOSED
T4H4KFTCDZ3,cTrader,AR7TCS4CC5,EXT00006,ETHUSD,BUY,1.0,2025-08-02T19:42:07Z,2025-08-07T02:08:35Z,1629.04544,1628.80312,2.0,23.72,A,LP_TEST,USD,CANCELLED
T5HS258W9ZJ,MT5,AL9XPSEIMV,EXT00003,BTCUSD.m,sell,1.0,2025-08-11T09:08:10Z,2025-08-12T05:34:08Z,2230.03281,2227.48248,-0.5,185.44,B,B2Prime,USD,CLOSED
TH8L6E7VAAG,cTrader,A5GJLQM5K8,EXT00015,BTCUSD,sell,5.0,2025-07-30T23:31:36Z,2025-08-08T06:37:25Z,1938.08177,1939.13686,-3.0,-187.07,B,B2Prime,USD,CLOSED
TZROC5XT63Q,cTrader,AL1C32OC6U,EXT00001,XCUUSD,SELL,50.0,2025-08-11T08:20:02Z,2025-08-14T01:36:31Z,1838.68376,1833.75467,-0.5,14202.48,B,B2Prime,USD,CLOSED
T8NVN439ENG,cTrader,A26RJRNY20,EXT00014,GER40,BUY,5.0,2025-07-21T08:34:50Z,2025-07-29T22:17:53Z,1184.29796,1186.5149,-1.5,75.29,B,,EUR,CLOSED
T01YZG3W3H9,cTrader,A5GJLQM5K8,EXT00015,NAS100,sell,100.0,2025-07-15T19:42:00Z,2025-07-26T13:52:25Z,1496.03407,1499.31019,-1.5,18796.66,A,B2Prime,USD,CLOSED
TK6ZHH3O5UR,MT5,ATAD1IOR56,EXT00004,ETHUSD.m,B,10.0,2025-08-01T23:42:56Z,2025-08-02T21:14:02Z,558.85025,558.67427,2.0,52.52,B,B2Prime,GBP,CLOSED
TXUYUCECJUI,MT5,ADKWNNHJ7X,EXT00001,WTI.m,B,100.0,2025-08-11T03:40:02Z,2025-08-12T07:58:13Z,1823.10683,1818.60769,2.0,-44904.46,A,B2Prime,GBP,CLOSED
T2GY9YTJUQ7,cTrader,A9DOM5IGQP,EXT00004,JPN225,BUY,0.05,2025-08-09T18:13:24Z,2025-08-14T04:27:36Z,2177.0843,2172.06886,-10.0,12.25,,B2Prime,GBP,CLOSED
TP9JYQN15IK,MT5,ARLRMJKV5U,EXT00017,JPN225.m,SELL,1.0,2025-07-17T21:12:56Z,2025-08-02T13:37:13Z,743.57615,741.96379,0.0,-111.94,B,LP_TEST,USD,CLOSED
TQAHCUA09PC,MT5,A8YG0JV1V9,EXT00019,BTCUSD.m,sell,1.0,2025-08-04T18:11:56Z,2025-08-11T05:21:28Z,189.88715,190.51863,-5.0,-36.16,A,B2Prime,USD,OPEN
TFLWDR3VWMJ,MT5,A0H2CWTG1M,EXT00039,US500.m,BUY,50.0,2025-07-27T12:02:37Z,2025-08-01T06:48:57Z,828.94008,831.09714,-10.0,-607.2,A,B2Prime,USD,CLOSED
TIMBM271W1W,MT5,AMCIKPTK93,EXT00007,GBPUSD,sell,0.1,2025-07-20T14:26:04Z,2025-08-12T14:16:27Z,1258.07067,1252.32969,0.0,22.21,A,B2Prime,USD,OPEN
TDCBL4CE7PK,cTrader,AXEBB9EITN,EXT00032,EURUSD,buy,5.0,2025-08-12T11:17:55Z,2025-08-12T20:28:17Z,1616.52483,1612.93016,-10.0,472.07,B,B2Prime,EUR,CLOSED
TDCB4OWO52W,MT5,AN92XF8E8L,EXT00027,XAGUSD.m,SELL,10.0,2025-08-05T07:55:12Z,2025-08-06T03:09:58Z,455.37358,456.43641,2.0,-653.02,A,B2Prime,EUR,CLOSED
TQPWDXYASVD,cTrader,AC89K8YQK9,EXT00029,JPN225,buy,50.0,2025-08-06T09:03:12Z,2025-08-11T00:57:41Z,1143.7837,1144.60469,0.0,2720.44,B,B2Prime,GBP,CLOSED
TZV46ESMRWG,MT5,AK7W1DAKRM,EXT00019,USDJPY,BUY,5.0,2025-07-15T23:06:30Z,2025-08-13T20:37:15Z,317.10091,317.08908,-5.0,-2.97,A,B2Prime,GBP,CLOSED
TBEVSXMVTFQ,cTrader,AXEBB9EITN,EXT00032,FR40,buy,1.0,2025-07-22T01:11:29Z,2025-08-10T09:34:32Z,944.69507,948.66354,-10.0,150.79,A,LP_MAIN,GBP,CLOSED
TK8SXFI3UBM,MT5,AT0PVN9ER1,EXT00002,LTCUSD.m,sell,1.0,2025-08-13T15:43:15Z,2025-08-13T22:02:47Z,202.68153,202.42097,-10.0,15.37,A,B2Prime,EUR,CLOSED
T62MYZ9VLU8,MT5,AMUEKIPU1W,EXT00035,JPN225.m,buy,1.0,2025-07-25T02:14:28Z,2025-08-09T15:28:28Z,2242.51084,2241.30199,-1.5,40.31,A,B2Prime,USD,CLOSED
TPFQ2BHAIIW,MT5,APJA1WJ0TP,EXT00007,US500.m,sell,5.0,2025-08-14T06:36:11Z,2025-08-14T07:22:05Z,2068.53055,2069.6297,-3.0,325.98,B,LP_TEST,USD,CLOSED
T08L0HG9NCB,MT5,AWD8IL3FB9,EXT00010,XAGUSD.m,SELL,20.0,2025-07-26T23:16:06Z,2025-08-07T15:24:23Z,1722.99676,1722.1259,2.0,978.28,B,B2Prime,EUR,CLOSED
TKGV1BBHG5Z,cTrader,A26RJRNY20,EXT00014,XAUUSD,SELL,0.1,2025-07-20T22:59:46Z,2025-07-27T20:59:23Z,151.94427,152.31941,-1.5,0.79,A,LP_MAIN,USD,CLOSED
TIHGJD3EX5M,cTrader,A5GJLQM5K8,EXT00015,JPN225,SELL,1.0,2025-07-31T20:42:25Z,2025-08-14T07:48:46Z,619.8776,620.40801,-0.5,-33.45,B,B2Prime,GBP,OPEN
TQNNGS2WPZE,cTrader,A0OXFQ8MYX,EXT00027,JPN225,S,0.05,2025-07-25T13:44:07Z,2025-08-01T23:32:10Z,731.97673,729.15117,-1.5,-13.15,B,B2Prime,GBP,CLOSED
TGTYLPW71V4,cTrader,AJFC2V37PQ,EXT00022,USDJPY,B,0.01,2025-07-21T17:10:40Z,2025-08-10T00:19:22Z,1169.05884,1170.0689,-0.5,-0.27,B,LP_TEST,EUR,CLOSED
TLB25485HCQ,MT5,A8YG0JV1V9,EXT00019,US30.m,BUY,50.0,2025-07-29T15:32:19Z,2025-08-02T06:10:06Z,2428.51927,2424.13621,-1.5,-8633.38,B,,EUR,CLOSED
TGN51NSGZSR,MT5,AN92XF8E8L,EXT00027,XAGUSD.m,buy,50.0,2025-08-14T05:11:08Z,2025-08-14T05:33:50Z,111.34597,111.23866,-3.0,-43.07,A,B2Prime,EUR,OPEN
TJO7VBHH5OL,cTrader,A7D5J60FKH,EXT00007,NAS100,BUY,500.0,2025-08-08T09:15:56Z,2025-08-11T06:20:41Z,684.02498,685.37482,-3.0,-14644.45,B,LP_TEST,USD,CANCELLED
TF4JD1KSIBS,cTrader,A7D5J60FKH,EXT00007,BTCUSD,SELL,50.0,2025-08-02T16:07:28Z,2025-08-09T14:37:53Z,1551.23681,1554.06859,0.0,1296.36,A,B2Prime,USD,CLOSED
TQPNRJAPJC6,MT5,AMCIKPTK93,,AUDUSD,BUY,1.0,2025-07-31T16:41:42Z,2025-08-11T01:00:03Z,1234.11081,1236.03363,-5.0,-116.86,,LP_TEST,EUR,CLOSED
TSX27DCBHHL,cTrader,AWWYZX4W6X,EXT00030,US500,sell,100.0,2025-07-29T15:55:45Z,2025-08-10T20:18:42Z,39.02611,39.09597,-0.5,-74.98,B,B2Prime,EUR,CLOSED
TGVE4ZTJ1KM,cTrader,AL1C32OC6U,EXT00001,US30,B,50.0,2025-07-30T01:28:49Z,2025-08-05T17:27:02Z,543.64325,541.65215,-10.0,8676.61,B,B2Prime,GBP,CLOSED
T31AX985I0H,cTrader,APBN78BMYY,EXT00008,JPN225,SELL,0.01,2025-08-03T23:15:54Z,2025-08-08T21:32:02Z,846.20308,845.02668,-10.0,1.03,A,B2Prime,GBP,CLOSED
TVTQ3MD4P7P,MT5,AC8UYO57P6,EXT00034,USDJPY,buy,0.1,2025-07-26T17:05:54Z,2025-08-08T05:40:18Z,1483.7658,1486.45917,-5.0,19.94,A,LP_TEST,GBP,CLOSED
T4BF5L0RXMI,MT5,AL9XPSEIMV,EXT00003,GER40.m,SELL,0.5,2025-08-05T15:53:28Z,2025-08-11T03:02:17Z,705.36747,704.20471,2.0,-19.9,A,B2Prime,USD,CLOSED
T11YKVUBF99,cTrader,A38DIUOVW1,EXT00020,USDJPY,SELL,5.0,2025-08-05T00:47:24Z,2025-08-13T08:36:58Z,1305.30295,1305.6195,-10.0,-21.64,B,LP_MAIN,EUR,CANCELLED
T26UON8CNRL,cTrader,A8F840982N,EXT00031,UKOIL,BUY,20.0,2025-08-11T22:46:53Z,2025-08-13T20:43:41Z,202.56323,202.77732,2.0,-123.32,B,B2Prime,GBP,CANCELLED
T6DDTBYRGC8,cTrader,APBN78BMYY,EXT00008,BTCUSD,B,200.0,2025-08-06T06:52:04Z,2025-08-14T01:04:27Z,767.43648,767.90201,-10.0,3978.38,B,B2Prime,USD,CLOSED
TIXCCSG4OFD,cTrader,A1R11Q7UWW,EXT00039,EURUSD,BUY,0.1,2025-07-29T03:27:45Z,2025-08-03T03:29:12Z,2124.4329,2128.85139,-0.5,-15.3,A,LP_MAIN,EUR,CLOSED
TRC85EHPZRV,cTrader,A1R11Q7UWW,EXT00039,BTCUSD,B,0.01,2025-08-10T09:48:15Z,2025-08-12T22:49:24Z,1898.5496,1898.48936,-10.0,-0.05,A,B2Prime,USD,OPEN
THZQH9Q3VIL,MT5,A1SWJCKJLT,EXT00012,AUDUSD,buy,0.5,2025-07-30T10:19:58Z,2025-08-13T16:39:17Z,867.2526,865.7127,-1.5,40.03,B,LP_TEST,EUR,CLOSED
TQU0K5QZZKW,cTrader,AU2GC5WI6F,EXT00029,XCUUSD,BUY,5.0,2025-08-11T23:59:27Z,2025-08-13T11:49:28Z,980.88456,981.25447,-1.5,36.71,B,LP_TEST,USD,OPEN
TI60Q6GUO8I,MT5,ADKWNNHJ7X,EXT00001,FR40.m,buy,1.0,2025-07-23T20:49:40Z,2025-08-02T22:41:48Z,1248.14293,1248.49245,-5.0,-5.54,B,B2Prime,GBP,CLOSED
T5TXC066O1E,cTrader,AJFC2V37PQ,EXT00022,GBPUSD,SELL,1.0,2025-07-23T00:47:43Z,2025-07-29T16:21:53Z,1889.51461,1885.95827,2.0,19.49,B,LP_TEST,EUR,CLOSED
T1S2OFHBAWY,MT5,ATAD1IOR56,EXT00004,USDJPY,BUY,0.05,2025-08-02T06:23:42Z,2025-08-03T04:46:13Z,784.9304,786.03535,0.0,2.88,A,LP_MAIN,GBP,CLOSED
TMOGBJZEYQQ,cTrader,AKVPUC8D1W,EXT00021,XCUUSD,SELL,50.0,2025-08-06T18:56:53Z,2025-08-11T10:03:03Z,2414.59524,2412.03572,-0.5,8603.36,B,LP_TEST,USD,CLOSED
TZPQKF4VGE0,MT5,AF1BCPPVOH,EXT00037,NAS100.m,B,1.0,2025-07-19T08:58:02Z,2025-07-31T03:20:35Z,1039.90402,1039.06636,-10.0,-35.67,A,LP_TEST,EUR,CLOSED
TYAJPGZ6TPB,MT5,ATQYYV37DI,EXT00031,AUDUSD,SELL,50.0,2025-07-23T13:03:12Z,2025-07-25T10:20:00Z,1037.30459,1036.43899,2.0,2216.55,B,B2Prime,EUR,CLOSED
TXXDYPVBNHI,cTrader,A0OXFQ8MYX,EXT00027,ETHUSD,BUY,100.0,2025-08-09T17:59:02Z,2025-08-13T15:25:16Z,924.15212,926.68576,0.0,-23933.42,A,LP_TEST,USD,CLOSED
TDP9MGYH523,MT5,ATQYYV37DI,EXT00031,USDJPY,SELL,0.05,2025-07-26T22:42:38Z,2025-07-31T19:17:38Z,2366.06066,2368.87008,-0.5,-8.52,B,LP_MAIN,GBP,CLOSED
TGODLUGHT7E,cTrader,APBN78BMYY,EXT00008,XAUUSD,sell,500.0,2025-07-23T12:23:19Z,2025-08-10T02:14:21Z,751.15487,753.00653,-1.5,-65257.56,B,B2Prime,USD,CLOSED
TMGOLOQC3XN,cTrader,AJT7YE511M,EXT00002,UKOIL,BUY,1.0,2025-07-25T17:51:46Z,2025-07-28T07:37:43Z,1739.87546,1747.23727,-10.0,514.12,A,LP_TEST,GBP,OPEN
TO1R9Z27UJD,cTrader,AKVPUC8D1W,EXT00021,ETHUSD,BUY,0.05,2025-07-18T15:14:15Z,2025-07-29T05:57:45Z,776.51469,778.23181,-5.0,0.72,A,LP_MAIN,USD,CLOSED
TY9YLW5L4RM,cTrader,A1R11Q7UWW,EXT00039,UKOIL,sell,0.01,2025-07-31T02:41:28Z,2025-08-09T13:07:48Z,1232.70507,1235.34716,-3.0,-0.59,B,LP_TEST,GBP,CLOSED
TQS0SZAA1EI,cTrader,A5GJLQM5K8,EXT00015,XAGUSD,SELL,1.0,2025-08-13T21:47:01Z,2025-08-14T08:31:01Z,2155.59295,2161.30881,-0.5,560.16,B,LP_TEST,USD,CLOSED
TICERHNXI09,MT5,AMUEKIPU1W,EXT00035,LTCUSD.m,sell,500.0,2025-08-05T04:01:38Z,2025-08-14T08:40:27Z,1609.19516,1611.04962,-1.5,-37309.88,A,LP_TEST,EUR,CLOSED
TEL2B2O31I0,cTrader,A0OXFQ8MYX,EXT00027,EURUSD,SELL,50.0,2025-08-05T21:46:10Z,2025-08-09T21:35:26Z,144.00879,143.31819,-1.5,-2029.55,A,LP_MAIN,EUR,OPEN
THB792ZI5SG,MT5,A9UZFK8UT0,EXT00005,ETHUSD.m,SELL,100.0,2025-08-01T00:05:55Z,2025-08-06T21:18:07Z,2220.51392,2224.81474,-1.5,23060.52,B,LP_TEST,GBP,CLOSED
T5CGWFHDV37,cTrader,APBN78BMYY,EXT00008,XAUUSD,BUY,50.0,2025-07-15T15:49:52Z,2025-07-18T19:11:54Z,563.76612,563.36187,0.0,-1733.95,A,,USD,CLOSED
TC0LZIGIKQW,MT5,A7HZIOYKL1,EXT00006,BTCUSD.m,SELL,1.0,2025-07-26T20:06:44Z,2025-08-08T03:47:30Z,2253.26365,2255.9022,-5.0,64.05,B,LP_TEST,USD,CLOSED
TC9OGPS0132,MT5,ALL8OS9XTO,EXT00024,FR40.m,BUY,10.0,2025-07-28T13:31:54Z,2025-08-09T05:55:02Z,1035.3599,1039.85891,0.0,3406.09,B,,GBP,CLOSED
TPC6KTTGNLK,MT5,ATAD1IOR56,EXT00004,XAGUSD.m,sell,0.5,2025-07-16T07:52:21Z,2025-08-03T20:20:29Z,2043.41836,2039.60714,-0.5,-15.12,,LP_TEST,EUR,CLOSED
TRLZH6A50NO,MT5,AIUC039TEX,EXT00003,EURUSD,sell,50.0,2025-08-11T15:44:02Z,2025-08-13T11:56:47Z,704.80785,707.42805,-3.0,-1663.58,B,B2Prime,USD,CLOSED
T8NRXVOB7NU,cTrader,AWWYZX4W6X,EXT00030,AUDUSD,sell,200.0,2025-08-04T13:15:24Z,2025-08-09T08:17:24Z,1948.064,1942.54323,-10.0,-14379.49,B,B2Prime,EUR,OPEN
TPJ60SRYZX7,MT5,AMCIKPTK93,EXT00007,GER40.m,buy,0.01,2025-07-24T19:05:00Z,2025-08-12T07:37:03Z,636.9524,637.69301,2.0,0.38,B,LP_TEST,USD,CLOSED
TR7NZBXFV7F,cTrader,AMPNSM43D8,EXT00016,XAUUSD,B,50.0,2025-07-27T08:19:27Z,2025-08-02T05:35:17Z,2196.5732,2188.90152,-1.5,3662.2,B,LP_TEST,USD,CLOSED
TUXFEDZNZ9C,MT5,AP5O3O0LLJ,EXT00034,FR40.m,SELL,50.0,2025-07-27T09:03:00Z,2025-08-10T23:54:38Z,661.59845,662.77818,-1.5,4983.34,A,LP_MAIN,GBP,OPEN
TFPYST5V017,MT5,ATAD1IOR56,EXT00004,BTCUSD.m,buy,10.0,2025-07-24T12:47:10Z,2025-08-03T19:15:09Z,360.57205,360.92502,-1.5,-131.73,B,LP_MAIN,USD,CLOSED
TW1MF07OL93,MT5,AG8QYNPDPO,EXT00039,NAS100.m,BUY,200.0,2025-07-19T16:20:10Z,2025-07-24T23:43:58Z,60.2394,60.34906,0.0,2167.66,B,LP_TEST,EUR,CLOSED
TCZSX0GNZHG,cTrader,A0OXFQ8MYX,EXT00027,ETHUSD,S,50.0,2025-07-15T10:37:49Z,2025-07-20T03:34:34Z,2292.15961,2288.74091,0.0,-6674.77,A,LP_MAIN,USD,CLOSED
TUHH03G95P6,cTrader,A2IAGL58KX,EXT00009,JPN225,BUY,1.0,2025-07-20T17:13:40Z,2025-08-11T14:22:08Z,1541.46837,1545.03003,-5.0,-180.94,A,B2Prime,GBP,CLOSED
TCDECBIR1AJ,MT5,AG8QYNPDPO,EXT00039,XAGUSD.m,SELL,20.0,2025-07-20T16:00:46Z,2025-07-28T17:38:49Z,820.94329,822.54845,-1.5,2154.78,A,B2Prime,EUR,CLOSED
T2BH2NS8JR1,MT5,AF1BCPPVOH,EXT00037,ETHUSD.m,SELL,0.01,2025-07-15T17:12:38Z,2025-08-12T23:53:31Z,512.6448,512.48665,-3.0,0.07,B,B2Prime,GBP,OPEN
TMYMLINOV95,MT5,AJD84U89YJ,EXT00023,FR40.m,BUY,5.0,2025-08-13T16:56:06Z,2025-08-14T00:50:10Z,1326.0174,1323.60812,2.0,-729.76,B,B2Prime,GBP,CLOSED
TQZ05EV5KZ3,cTrader,A7D5J60FKH,EXT00007,LTCUSD,SELL,10.0,2025-07-20T05:30:22Z,2025-07-20T09:11:00Z,1130.34327,1127.36692,-10.0,2332.85,B,LP_MAIN,GBP,CLOSED
TWXROG983AM,MT5,ATQYYV37DI,EXT00031,JPN225.m,SELL,200.0,2025-08-02T06:02:34Z,2025-08-07T17:45:24Z,863.00532,860.95215,-3.0,-14173.41,B,LP_TEST,USD,CLOSED
TYIR02M77RX,MT5,AN92XF8E8L,EXT00027,XAUUSD.m,SELL,20.0,2025-07-17T14:05:55Z,2025-08-02T09:26:46Z,2369.97594,2374.2606,-1.5,-935.11,A,B2Prime,GBP,OPEN
TKHFSU4SE2K,MT5,AN92XF8E8L,EXT00027,XCUUSD.m,sell,0.1,2025-07-20T05:49:49Z,2025-08-07T22:18:22Z,1444.90085,1442.96951,2.0,4.58,B,B2Prime,EUR,CLOSED
TGQEXIH1XDP,MT5,AMLY4LYK83,EXT00023,FR40.m,buy,0.5,2025-08-11T00:07:38Z,2025-08-13T20:11:37Z,1900.15761,1905.91989,-3.0,274.62,A,B2Prime,GBP,CLOSED
T7LNKZX8YX7,cTrader,A0OXFQ8MYX,EXT00027,FR40,SELL,5.0,2025-07-16T18:50:13Z,2025-07-24T13:36:28Z,825.98909,823.97375,-0.5,368.8,A,B2Prime,GBP,CLOSED
T2LIU7CM600,MT5,AN92XF8E8L,EXT00027,UKOIL.m,BUY,5.0,2025-08-08T05:57:52Z,2025-08-09T08:23:27Z,2021.19735,2024.22633,-10.0,-836.66,B,B2Prime,GBP,CLOSED
TPIJKEMVG7U,cTrader,ACXLL4ZKLO,EXT00010,US500,BUY,50.0,2025-08-11T15:27:07Z,2025-08-14T05:52:39Z,2283.19732,2279.39948,2.0,-11643.3,A,LP_MAIN,EUR,CLOSED
TLN0LVGNP12,cTrader,A38DIUOVW1,EXT00020,XCUUSD,BUY,100.0,2025-07-21T13:14:35Z,2025-08-11T06:25:38Z,670.07531,666.82734,-3.0,-26039.55,A,B2Prime,USD,CLOSED
TXVDA4L3KHY,MT5,ARLRMJKV5U,EXT00017,BTCUSD.m,buy,0.1,2025-07-21T11:56:59Z,2025-08-03T02:48:36Z,2421.91485,2428.37477,0.0,40.48,B,B2Prime,USD,CLOSED
TK043BLSYJ4,cTrader,A0OXFQ8MYX,EXT00027,XCUUSD,SELL,0.5,2025-07-22T12:33:14Z,2025-08-06T03:00:58Z,899.35985,901.41301,-10.0,100.59,A,LP_MAIN,USD,CLOSED
TWHK8C3FZ47,cTrader,A5GJLQM5K8,EXT00015,EURUSD,BUY,0.1,2025-08-12T05:31:00Z,2025-08-13T16:25:38Z,290.55412,291.33442,-1.5,2.28,A,LP_MAIN,EUR,CLOSED
T07140K36FA,MT5,AY6452H2ZQ,EXT00011,XAUUSD.m,BUY,5.0,2025-07-26T07:01:07Z,2025-08-12T07:07:07Z,795.69804,795.26756,-0.5,168.38,B,LP_MAIN,GBP,CLOSED
TPRMOC0K7ZT,MT5,AG8QYNPDPO,EXT00039,XAGUSD.m,BUY,200.0,2025-08-03T09:50:12Z,2025-08-07T12:11:52Z,1958.42337,1959.88909,-5.0,26412.67,,B2Prime,EUR,CLOSED
TL25B7KXUPR,MT5,A1SWJCKJLT,EXT00012,JPN225.m,S,0.5,2025-07-20T02:10:35Z,2025-07-26T10:46:12Z,1625.27659,1622.50826,-10.0,36.27,B,B2Prime,USD,OPEN
TH00A0UY9F8,cTrader,AA5UOFWB0H,EXT00036,GBPUSD,sell,2.0,2025-07-22T09:31:19Z,2025-07-27T11:48:10Z,782.13807,779.22308,-1.5,82.28,B,B2Prime,EUR,CLOSED
T47D9GB9XV8,MT5,AU9K9XJUY0,EXT00029,US500.m,S,20.0,2025-08-05T02:24:41Z,2025-08-13T08:23:50Z,319.42715,319.40886,-1.5,-13.22,A,B2Prime,USD,CLOSED
TBIRY8XNY2X,cTrader,AR7TCS4CC5,EXT00006,GER40,SELL,0.5,2025-08-03T23:28:41Z,2025-08-06T22:55:23Z,1873.98927,1871.91272,2.0,-3.36,B,LP_MAIN,EUR,CLOSED
TJXNECRYSAU,cTrader,AA5UOFWB0H,EXT00036,AUDUSD,B,20.0,2025-08-06T21:00:36Z,2025-08-11T12:23:17Z,1015.22441,1015.58632,0.0,-690.42,A,B2Prime,EUR,CLOSED
TJ02GRXPUDC,MT5,A1SWJCKJLT,EXT00012,US500.m,SELL,0.05,2025-08-12T03:57:14Z,2025-08-13T14:57:11Z,1786.90761,1783.32236,-3.0,-11.01,B,B2Prime,USD,CLOSED
TOZO32TC4T3,MT5,ANZS43C5BA,EXT00038,UKOIL.m,BUY,0.01,2025-08-10T11:02:12Z,2025-08-11T14:02:47Z,1517.61482,1516.4637,-1.5,0.6,A,B2Prime,GBP,CLOSED
T186GVGT2EE,MT5,A65KXVF1T2,EXT00002,USDJPY,SELL,10.0,2025-07-21T09:21:56Z,2025-08-08T16:23:57Z,562.60438,561.31685,-1.5,213.47,A,B2Prime,GBP,CLOSED
TFU4B9SNTP8,MT5,AG8QYNPDPO,EXT00039,US500.m,BUY,1.0,2025-07-25T09:03:58Z,2025-08-10T05:20:24Z,1704.21228,1701.89897,-10.0,43.22,A,,USD,CLOSED
TK8S2XQUZS9,cTrader,AMPNSM43D8,EXT00016,US500,sell,0.01,2025-07-15T08:53:26Z,2025-07-27T10:18:27Z,2410.1067,2405.77766,-1.5,0.11,B,LP_TEST,EUR,CLOSED
THD3IGK38VH,cTrader,A1R11Q7UWW,EXT00039,NAS100,SELL,5.0,2025-08-01T11:02:14Z,2025-08-13T20:33:39Z,1579.3137,1584.33067,-5.0,-323.9,,B2Prime,USD,CLOSED
TEWCJN6OCJP,MT5,AY6452H2ZQ,EXT00011,US30.m,SELL,1.0,2025-08-01T19:07:56Z,2025-08-08T12:48:36Z,1510.21678,1507.52542,-10.0,-250.74,B,LP_MAIN,EUR,CLOSED
THWJWXZUXSF,cTrader,A26RJRNY20,EXT00014,XCUUSD,buy,0.1,2025-07-22T07:40:56Z,2025-08-04T07:57:08Z,1501.76505,1506.45222,-1.5,18.62,A,LP_MAIN,USD,CANCELLED
T9PAVCEDTCX,cTrader,ACXLL4ZKLO,EXT00010,GBPUSD,SELL,5.0,2025-07-22T19:37:17Z,2025-07-30T11:59:52Z,129.95476,129.90639,2.0,-1.76,A,LP_TEST,EUR,CLOSED
T2F2JD9I82E,MT5,ATQYYV37DI,EXT00031,EURUSD,SELL,1.0,2025-08-01T23:30:23Z,2025-08-10T01:52:39Z,521.46129,521.22034,-5.0,-19.59,A,B2Prime,USD,CLOSED
T5V3DMUKJDB,MT5,AP5O3O0LLJ,EXT00034,USDJPY,buy,5.0,2025-08-09T22:10:47Z,2025-08-14T08:20:00Z,347.83529,347.91992,0.0,25.12,B,B2Prime,GBP,CLOSED
TG3Y2T5OVJY,MT5,AP5O3O0LLJ,EXT00034,GBPUSD,SELL,5.0,2025-07-30T19:17:01Z,2025-08-09T06:18:14Z,1577.15784,1572.90898,-0.5,-793.38,A,B2Prime,USD,CLOSED
TEN0B09ZIVZ,MT5,AWD8IL3FB9,EXT00010,ETHUSD.m,SELL,5.0,2025-07-22T21:57:05Z,2025-08-07T21:05:34Z,2391.06131,2395.4585,-0.5,1397.76,A,LP_TEST,GBP,CLOSED
T92SJP753K4,MT5,AJD84U89YJ,EXT00023,UKOIL.m,S,50.0,2025-07-24T06:07:24Z,2025-08-03T21:55:09Z,2248.96343,2257.052,2.0,-23075.08,A,B2Prime,GBP,CLOSED
T14WCIDUDK7,cTrader,AJT7YE511M,EXT00002,LTCUSD,sell,10.0,2025-07-30T04:54:45Z,2025-08-09T01:48:28Z,1892.40989,1898.10174,-5.0,3165.41,A,B2Prime,GBP,CLOSED
TY7ERYYTEAG,MT5,AC8UYO57P6,EXT00034,XCUUSD.m,buy,500.0,2025-07-15T21:15:04Z,2025-08-05T11:18:40Z,1012.88937,1007.84088,0.0,119370.2,A,,EUR,CLOSED
TZ0I0835TVV,MT5,A8YG0JV1V9,EXT00019,USDJPY,SELL,20.0,2025-07-15T17:17:05Z,2025-08-05T08:30:15Z,580.72761,580.72953,-10.0,1.96,A,B2Prime,GBP,CLOSED
T716GNEMBRG,cTrader,ADP0LVSNUJ,EXT00009,BTCUSD,SELL,100.0,2025-07-23T13:08:43Z,2025-08-08T22:09:58Z,651.82765,652.28657,2.0,-3986.92,B,,USD,CLOSED
T6IT1EKKH0U,MT5,A8BBI4WIRE,EXT00015,EURUSD,SELL,2.0,2025-07-20T20:43:03Z,2025-08-06T06:33:04Z,28.485,28.5044,-5.0,2.12,A,B2Prime,USD,CLOSED
T78S6764CAQ,cTrader,A0OXFQ8MYX,EXT00027,XAUUSD,B,0.5,2025-07-25T22:09:14Z,2025-08-02T07:48:27Z,737.84593,738.39612,-0.5,-13.07,A,B2Prime,USD,CLOSED
TDM0OAPHT6O,cTrader,A7D5J60FKH,EXT00007,AUDUSD,sell,1.0,2025-07-29T20:23:41Z,2025-08-07T10:38:07Z,1623.48756,1622.32913,-0.5,114.01,B,B2Prime,EUR,CLOSED
TFXIOKPG3DP,MT5,A7HZIOYKL1,EXT00006,GBPUSD,B,5.0,2025-08-08T00:40:02Z,2025-08-08T02:45:48Z,1016.01825,1015.73845,-3.0,76.96,A,B2Prime,USD,CLOSED
TF0A5ZDKEPL,cTrader,A26RJRNY20,EXT00014,NAS100,sell,100.0,2025-08-05T16:40:43Z,2025-08-07T15:53:58Z,1955.70552,1949.66775,-5.0,29899.1,B,LP_TEST,USD,CLOSED
TX889ERRYE1,cTrader,A0OXFQ8MYX,EXT00027,BTCUSD,SELL,200.0,2025-07-16T21:36:55Z,2025-07-24T16:28:34Z,1769.08841,1772.51135,2.0,9211.86,A,B2Prime,USD,CLOSED
